Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
62,Steve Vai received the,The performer of The Attitude Song received the,Steve Vai,the performer of The Attitude Song, Grammy,6.522373041661922e-07,8.754201417104923e-07,9.174162869385327e-07,1.2237709370310768e-06,8.051964641708764e-07,5.7392467169847805e-06,3.743255092558684e-06,1.2271261766727548e-05,1.732121927489061e-05,2.4119588488247246e-05,6.530498467327561e-06,1.2693740245595109e-05,4.0563620132161304e-05,1.0842706615221687e-05,1.7263844711123966e-05,1.083345887309406e-05,1.6525025785085745e-05,8.456251634925138e-06,2.5841412934823893e-05,2.7926676921197213e-05,8.20217337604845e-06,5.409519872046076e-06,2.259822031192016e-05,4.1525137930875644e-05,6.147570820758119e-05,2.5619880034355447e-05,3.6380268284119666e-05,1.7727395970723592e-05,9.541251529299188e-06,4.60892397313728e-06,4.455257112567779e-06,5.743308406636061e-07,2.8578774617926683e-06,8.531864068572759e-07,1.9415970200498123e-06,4.343590717326151e-06,4.628018359653652e-06,3.132055553578539e-06,1.9638287085399497e-06,1.5935613646433922e-06,2.558272626629332e-06,3.223435669497121e-06,2.5578476652299287e-06,8.547762604393938e-07,1.096241476261639e-06,9.484443239671236e-07,5.243427381174115e-07,4.794328560819849e-07,4.869863445833289e-08,7.978064786584582e-08,2.058750538935783e-07,8.815173657694686e-08,9.700757885866551e-08,1.0106410286425671e-07,5.1250975019456746e-08,7.686657710337386e-08,4.279135268348e-08,1.2657989145736792e-07,7.115728806184052e-08,8.537373474837295e-08,5.3855551129800006e-08,8.647888449786478e-08,9.342457474303956e-08,1.802610398726756e-07,1.1513902364868045e-07,1.8579174820843036e-07,4.5570087081614474e-07,1.2238749036441732e-07,1.5016208010365517e-07,1.1257119325591702e-07,2.9866606610085e-07,6.120670263953798e-07,2.126228366705618e-07,3.4251678471264313e-07,1.3729159320519102e-07,1.5994176294498175e-07,7.135324153750844e-07,9.430441991753469e-07,2.339128286621417e-06,9.079673759515572e-07,0.013734649866819382,0.01109603326767683
63,The place of birth of Gösta Bernhard is,The place of birth of the director of Sju svarta be-hå is,Gösta Bernhard,the director of Sju svarta be-hå, Västervik,2.295335980306845e-05,1.3358493333726074e-06,2.217975998064503e-05,2.2536965843755752e-05,1.4152706171444152e-06,3.1835179470363073e-06,2.935274778792518e-06,4.937355129186471e-07,3.846380423055962e-06,8.676424840814434e-07,1.7112861883106234e-07,1.5814357823273895e-07,1.648068916892953e-07,4.938738584314706e-06,2.7414826035965234e-06,3.087499408138683e-06,3.254868715885095e-05,3.1070983368408633e-06,7.488382834708318e-06,6.891529551467102e-07,9.476185596213327e-07,2.232071892649401e-06,2.374035148022813e-06,9.560536454955582e-06,2.839496801243513e-06,1.3178611879993696e-05,1.01236037153285e-06,4.951783466822235e-06,5.34037098987028e-06,6.5742233346099965e-06,1.237834680978267e-06,3.518369112498476e-06,3.537317297741538e-06,8.405015137213923e-07,1.6059429981396534e-06,5.070443762633658e-07,1.0902581379923504e-06,8.199451258406043e-06,4.63877495349152e-06,1.1980112049059244e-06,2.077752697005053e-06,2.08860346901929e-05,9.828939255385194e-06,2.190887016695342e-06,7.206800205494801e-07,4.4102964125158906e-07,1.6095035562102566e-06,3.4045281154249096e-06,5.645772489515366e-07,3.997314479420311e-07,4.83978112697514e-07,4.5962994477122265e-07,6.006573016748007e-07,6.556948619618197e-07,1.838525491848486e-07,2.1025654461936938e-07,1.8705917170791508e-07,4.97790779263596e-07,1.5039819345474825e-07,3.9008838825793646e-07,2.0554189177346416e-06,1.0114789574799943e-06,1.0316631460227654e-06,1.425101231689041e-06,5.140424491401063e-06,1.0530522558838129e-05,6.800574738008436e-06,1.8420827473164536e-05,2.2639309463556856e-05,6.015356120769866e-05,1.993031401070766e-05,1.4663513866253197e-05,7.100740185705945e-05,1.3663108802575152e-05,6.0540087361005135e-06,5.3797724831383675e-05,1.178986508421076e-06,2.1289610231178813e-05,8.283191709779203e-05,1.3237860912340693e-05,0.003318350063636899,0.008592861704528332
64,The place of death of Richard Pottier is,The place of death of the director of The Beautiful Otero is,Richard Pottier,the director of The Beautiful Otero, Le Plessis-Bouchard,7.301896971512178e-07,2.3572647478431463e-07,4.7914481910993345e-06,4.5232127376948483e-07,3.020039684997755e-06,2.5405613541806815e-06,1.1393229897294077e-06,1.0954842082355754e-06,2.5928698050847743e-06,1.0667552032828098e-06,1.8944107068818994e-05,9.427339136891533e-06,1.3944912097940687e-05,8.149468158080708e-07,2.078540092043113e-06,1.1719336612259212e-07,1.3788670116809953e-07,8.69586926910415e-08,7.136436011023761e-07,2.3988158659449255e-07,9.156879343663604e-08,2.913896537393157e-07,2.962086682600784e-07,9.052358223016199e-07,3.8625287857030344e-07,3.4375440804979007e-07,1.1282370593335145e-07,1.5036463310025283e-06,1.8263723688960454e-07,3.9768232795722724e-07,3.172178537624859e-07,6.939268359928974e-07,1.278575467722476e-07,6.777678862590619e-08,4.0457106820213085e-07,3.9064489101292565e-06,5.535743525797443e-07,7.372086201939965e-06,2.348766975046601e-05,2.6618710762704723e-05,2.4967062927316874e-05,1.1535321391420439e-05,6.939559170859866e-06,7.490144184885139e-07,1.3204997912907857e-06,1.6624750287519419e-06,1.2930469210914453e-06,4.125800842302851e-06,7.026726507319836e-07,1.3885107819078257e-07,2.600336017621885e-07,1.2687833361724188e-07,6.144240956018621e-07,1.7688664399884146e-07,7.074666541484476e-07,7.536254997830838e-07,2.156005507458758e-07,4.798220629709249e-07,6.597713309020037e-07,3.3480012007203186e-07,7.5307082170184e-07,6.232638156689063e-07,1.9387391603231663e-07,1.4099342138251814e-07,1.386901402611329e-07,9.881178897330756e-08,1.9267271511580475e-07,1.776522822183324e-07,1.0594012422870946e-07,1.3802816738461843e-06,9.416635862180556e-07,1.031721694744192e-07,2.2237971109007049e-07,3.383748605756409e-07,5.455318614622229e-07,2.7010148073713935e-07,4.583563040228e-08,1.9822391550405882e-07,4.052423818734496e-08,5.352007406145276e-07,0.0005970148486085236,0.0021603871136903763
65,The place of birth of Herbert Maisch is,The place of birth of the director of Nights in Andalusia is,Herbert Maisch,the director of Nights in Andalusia, Nürtingen,0.00012390418851282448,1.2796122064173687e-05,1.551486275275238e-05,9.862781735137105e-05,1.7028740330715664e-05,6.196367394295521e-06,2.2828842247690773e-06,1.510700684548283e-07,5.1547945076890755e-06,2.3193349534267327e-06,1.3670124644704629e-05,1.3756869066128274e-06,1.7089722632590565e-06,2.5707235181471333e-05,0.0001167360896943137,7.128048309823498e-05,0.0001258312986465171,1.5934148905216716e-05,2.2356391127686948e-05,5.386193606682355e-07,4.551066922431346e-06,1.4065685718378518e-06,1.905749655861655e-07,7.420134124913602e-07,9.214843430527253e-07,3.971418891524081e-07,9.439777386432979e-07,1.143161625805078e-06,1.2840191629948094e-06,5.602726560027804e-06,7.267981800396228e-06,1.8308128346689045e-05,1.4494737115455791e-05,1.028335918817902e-05,6.744546681147767e-06,1.2723394320346415e-05,3.7422618333948776e-05,0.00011386161349946633,1.8458582417224534e-05,5.516789769899333e-06,7.804937013133895e-06,5.830275995322154e-07,5.201745238991862e-07,9.988707461161539e-08,4.970942768522946e-07,3.281681131284131e-07,2.659292306361749e-07,5.007578920412925e-07,1.38376975655774e-07,1.5532945951690635e-07,2.916923449447495e-07,2.1465611510507188e-08,6.274423185459455e-07,3.7166877575600665e-08,5.01308591083216e-07,3.9745759750076104e-07,5.592978880031296e-08,1.40568147344311e-07,2.8899697213091713e-07,9.083444183488609e-07,2.96747089123528e-06,5.988346742924477e-07,9.838990422395e-08,1.2547384642402903e-07,9.354491794510977e-07,2.2726831616637355e-07,3.428726245147118e-07,5.935128228884423e-07,7.064434015546794e-08,2.2443434772867477e-06,4.546379841485759e-07,5.793104946860694e-07,4.215483500047412e-07,1.686079826868081e-07,1.1251626119701541e-07,6.847493239092728e-08,8.060705170009896e-08,8.30886079938864e-08,1.4534630281559657e-06,2.7071637305198237e-06,0.0010137262288480997,0.0003682101669255644
66,The place of birth of Nicki Minaj is,The place of birth of the performer of Changed It is,Nicki Minaj,the performer of Changed It, Port of Spain,2.8771106030944793e-07,5.526601967176248e-07,9.581398444424849e-06,6.575890552085184e-07,2.5856741103780223e-07,1.8928154759123572e-06,3.936602013254742e-07,7.403717177112412e-07,8.461836841888726e-06,9.016672493089573e-07,1.1226022252230905e-05,4.41607562606805e-06,2.756169806161779e-06,2.086050881189294e-05,5.5820408306317404e-05,3.385710442671552e-05,3.275146445957944e-05,1.8872022337745875e-05,2.670367575774435e-05,4.307600102038123e-05,7.546445704065263e-05,0.00011065513535868376,1.7404743630322628e-05,1.557926952955313e-05,6.939533341210335e-05,9.194549784297124e-05,7.06371502019465e-05,0.00017352524446323514,8.655100100440904e-05,0.00010537959315115586,2.0724137357319705e-05,0.00016807364590931684,7.501910295104608e-05,1.9985744074801914e-05,0.00011864279076689854,2.9188506232458167e-05,7.053896115394309e-05,1.691639408818446e-05,4.132994217798114e-05,3.969385215896182e-05,2.907483394665178e-05,4.431423803907819e-06,3.925625151168788e-06,3.957602075388422e-06,1.7174254480778472e-06,1.0243344377158792e-06,1.390827378600079e-06,1.7731184698277502e-06,1.215832753587165e-06,2.522399199733627e-06,2.470923209330067e-05,8.036613508011214e-06,4.769145562022459e-06,4.135318249609554e-06,1.954819708771538e-06,3.3753490242816042e-06,1.2425336535670795e-05,1.1795287718996406e-05,8.752147550694644e-06,8.105573215289041e-06,1.0365388334321324e-05,9.200352906191256e-06,1.5699537470936775e-05,7.073751476127654e-05,7.207592716440558e-05,5.757399048889056e-05,0.00011393245949875563,0.00016996315389405936,0.00028250235482119024,8.77045386005193e-05,1.1529803487064783e-05,4.848605385632254e-05,2.0327692254795693e-05,7.947979611344635e-06,0.0001274544483749196,0.0004041584033984691,0.00012782157864421606,0.0014814527239650488,0.0024822410196065903,0.0018736342899501324,0.00018080350128002465,0.010083596222102642
67,The date of death of Sir John Grey is,"The date of death of the father of Edmund Grey, 1st Earl of Kent is",Sir John Grey,"the father of Edmund Grey, 1st Earl of Kent", 1439,0.0003125174262095243,0.00010127586574526504,0.023959243670105934,0.0028689843602478504,0.0035566429141908884,0.003081782255321741,0.00012124360364396125,0.0005827667773701251,0.0004513371386565268,1.8673000568014686e-07,5.948799298494123e-05,0.005716899409890175,8.70152325660456e-06,6.753360139555298e-06,2.3554906647405005e-07,4.114622697670711e-06,2.972509037135751e-06,0.0010445712832733989,3.395813109818846e-05,4.074406751897186e-05,2.193869477196131e-07,0.00012779145617969334,0.0038913714233785868,0.023999575525522232,0.005247779656201601,0.0015930375084280968,0.0004796191060449928,0.0004950903239659965,1.8473641603122815e-06,0.012777297757565975,0.0008161031291820109,3.0026592867216095e-05,0.0016901028575375676,0.000567505368962884,0.020425129681825638,0.0006906791240908206,0.0001590219617355615,0.00020111215417273343,0.011116641573607922,0.040766432881355286,0.0004215293738525361,0.006654853001236916,0.13603836297988892,0.0016028624959290028,0.010055026970803738,0.0002870226453524083,0.00043129074038006365,0.004554486367851496,0.0029345431830734015,0.0012355264043435454,0.0019122088560834527,0.002240024274215102,0.0014473117189481854,0.00345746916718781,0.00018048088531941175,0.0007151794852688909,6.343941640807316e-05,0.01013597659766674,0.00016262575809378177,0.008447898551821709,0.0073303114622831345,0.00020367157412692904,0.006070426665246487,0.0048393551260232925,0.005062398035079241,0.0004838926251977682,0.00909371953457594,0.000598842860199511,1.6833420886541717e-05,0.0022959252819418907,2.9233064196887426e-05,2.6480129236006178e-05,0.0006204256205819547,0.013603202067315578,0.013137107715010643,0.06627333164215088,0.06896553188562393,0.10748624056577682,0.02660199999809265,0.0033040407579392195,0.008859858848154545,0.012893819250166416
68,The inception of Vassar College was in,The inception of the publisher of The Miscellany News was in,Vassar College,the publisher of The Miscellany News, 1861,0.02285425364971161,0.10981518775224686,0.10247296094894409,0.09977666288614273,0.9612098336219788,0.02480628900229931,0.04442267119884491,0.00014342415670398623,0.7932702898979187,0.4460078179836273,0.09565792977809906,0.5590242743492126,0.005867719650268555,0.20982615649700165,0.03187387436628342,0.07701380550861359,0.004082185681909323,0.09168428927659988,0.00016092589066829532,0.0010155884083360434,0.09684605896472931,0.3496025502681732,0.00594418914988637,0.012101632542908192,0.014940453693270683,0.032220739871263504,0.0028306925669312477,6.335884245345369e-05,0.006710655055940151,2.2616004571318626e-05,0.0002377204509684816,0.0027664988301694393,0.0010586935095489025,6.884927279315889e-05,0.0024875884409993887,1.796874130377546e-05,1.049176626111148e-05,2.55384966294514e-05,9.12632401650626e-07,1.0105094588652719e-05,4.094188170711277e-06,1.271223140975053e-06,2.8900829420308582e-05,1.1690082828863524e-05,2.833000326063484e-05,5.465959240780194e-09,1.5424849379996886e-06,2.093874854836031e-06,5.848525930218784e-08,2.2752573158868472e-07,3.072360357236903e-07,3.850058605259221e-10,1.630049650813703e-09,4.272231635127355e-08,3.4588967245952063e-09,3.807532422683835e-08,3.3561882162302936e-09,1.6814691861100073e-08,6.329872626054112e-09,8.295478082231966e-09,8.79039063761411e-09,8.201128665064061e-09,3.2539524852381874e-08,9.021108304807512e-09,3.962438155369341e-10,8.489235425734876e-10,1.6294601778987783e-10,1.0475959683065028e-10,1.3167772427991054e-10,2.743757887557763e-09,1.025741491744725e-09,1.1981486636170047e-10,3.6790692714561146e-09,7.40908001617413e-09,2.6491816740303875e-08,5.6332861930741274e-08,1.6185668982870993e-07,1.6518379997165766e-09,9.539758138998877e-08,1.6428087334929842e-08,0.6940249800682068,0.615096926689148
69,The place of death of Albert Capellani is,The place of death of the director of Out of the Fog is,Albert Capellani,the director of Out of the Fog, Paris,4.499361239140853e-06,9.054817201104015e-05,1.8929360521724448e-05,8.313678563354188e-07,8.405670996580739e-06,6.154107722977642e-06,1.1095993386334158e-06,1.4993392142059747e-05,1.7810287317843176e-05,1.954722165464773e-06,4.346582500147633e-05,6.644940003752708e-05,1.4110651136434171e-05,1.5239096683217213e-05,1.0188486157858279e-05,4.359018930699676e-06,1.9768724541791016e-06,5.517197223525727e-06,3.2588259273325093e-06,3.333043650854961e-06,6.276247290770698e-07,2.459529696352547e-06,1.738201899570413e-05,1.9451440493867267e-06,8.935802497944678e-07,1.8247790194436675e-06,1.8118836351277423e-06,7.455518243659753e-06,5.6105611292878166e-05,5.70920055906754e-05,3.834502786048688e-05,0.0002425780112389475,0.00016908087127376348,0.0004813116102013737,0.0014752923743799329,0.00022633526532445103,7.785598427290097e-05,0.000521269510500133,0.00014840505900792778,0.00012913807586301118,0.0001698977139312774,2.888025665015448e-05,0.00012192032590974122,2.5871393518173136e-05,3.8205795135581866e-05,3.159850530209951e-05,3.9309328712988645e-05,0.00022412776888813823,5.783427332062274e-05,6.411870708689094e-05,0.0001021580392261967,5.8509482187218964e-05,0.00034720258554443717,0.00018712917517405003,9.931893146131188e-05,0.0022890621330589056,0.0027597893495112658,0.0035230591893196106,0.0031385424081236124,0.004308062605559826,0.006321790162473917,0.0016494346782565117,0.0015868241898715496,0.001574517460539937,0.0013421418843790889,0.025789901614189148,0.012041463516652584,0.0006056199781596661,0.0004034799349028617,0.0009642220102250576,0.0012417600955814123,0.00025332384393550456,0.0003030837106052786,0.0003360945556778461,0.0003489505616016686,0.0043279617093503475,0.0002632985997479409,0.0007146393763832748,0.002430498832836747,0.0037198872305452824,0.00014827321865595877,0.07970350235700607
70,The place of birth of Finbar Furey is,The place of birth of the father of Áine Furey is,Finbar Furey,the father of Áine Furey, Dublin,3.332783990117605e-06,8.009712360035337e-07,2.295438434885e-07,4.6308954892992915e-07,6.650607815572585e-07,7.619352345500374e-06,6.129514986241702e-06,3.672269713206333e-06,8.12784378467768e-07,3.4761922051984584e-06,4.6607028707512654e-06,4.638083737518173e-06,1.578673504809558e-06,1.3982205473439535e-06,7.639324394403957e-06,1.2749204870488029e-05,2.8381649826769717e-05,9.655947906139772e-06,5.399460405897116e-06,1.019642240862595e-06,5.504529781319434e-06,1.4667199138784781e-05,5.5227192206075415e-06,5.2026502999069635e-06,1.3853695008947398e-06,1.2640986142287147e-06,2.8157100473436003e-07,4.6925210881454404e-06,4.51287678515655e-06,1.0404663044027984e-05,3.357764217071235e-05,3.6442170312511735e-06,1.2246835467522033e-05,1.9173917280568276e-06,4.5211932047095615e-06,6.960517566767521e-07,8.751703717280179e-07,0.0006057854043319821,7.339089643210173e-05,1.7699700038065203e-05,8.856069143803325e-06,3.6726064536196645e-06,2.102499365719268e-06,3.1682079679740127e-06,2.0420031887624646e-06,9.805253284866922e-06,5.252390565146925e-06,5.205368779570563e-06,2.503775067452807e-05,1.366392825730145e-05,1.2830875675717834e-05,8.922990673454478e-06,1.9191671526641585e-05,6.771878815925447e-06,5.397791937866714e-06,1.2146817880420713e-06,1.8990600665347301e-06,1.391553951179958e-06,1.4283475593401818e-06,3.2183045277633937e-06,2.99167390949151e-06,3.439973852437106e-06,1.513923393758887e-06,1.888240035441413e-06,5.113639076625986e-07,2.003319423238281e-06,6.240479706320912e-07,2.4993707938847365e-06,3.081548584304983e-06,2.2735976017429493e-06,7.789149094605818e-06,9.00184295460349e-06,5.573887847276637e-06,6.81225765220006e-06,7.469905540347099e-06,9.886601219477598e-06,4.439983604243025e-05,3.725431452039629e-05,6.921625754330307e-05,4.612269549397752e-05,0.0022156082559376955,0.13417360186576843
71,The date of birth of Gerald Drummond is,The date of birth of the father of Gerald George Drummond is,Gerald Drummond,the father of Gerald George Drummond," September 8, 1976",0.00016135645273607224,0.0007195644429884851,0.00041051185689866543,0.00012807872553821653,0.0006130530964583158,0.0002522912109270692,7.459140033461154e-05,7.189835741883144e-05,6.386853783624247e-05,5.4500382248079404e-05,7.287964399438351e-05,0.0002462648553773761,1.6683596186339855e-05,4.283591260900721e-05,6.942173058632761e-05,0.00012050044460920617,6.838683475507423e-06,2.14693295674806e-06,1.5503499071201077e-06,1.4934227010598988e-06,1.7621874803808169e-06,9.988314104703022e-07,1.4858710528642405e-06,2.3997665266506374e-05,1.908514605020173e-05,1.3260737432574388e-05,5.3178315283730626e-05,3.19277351081837e-05,4.684568557422608e-05,0.00025057929451577365,5.3989326261216775e-05,0.0001741511805448681,0.00012291286839172244,1.7658128854236566e-05,1.366898686683271e-05,2.260496103190235e-06,8.94000186235644e-06,3.477333848422859e-06,7.586706487927586e-06,9.81817447609501e-06,2.663648501766147e-06,8.891138350008987e-06,1.2408722795953508e-05,3.0801962566329166e-05,6.442820449592546e-05,1.6164531189133413e-05,9.565189429849852e-06,1.6209562090807594e-05,4.629485556506552e-05,8.499827345076483e-06,5.69541134609608e-06,1.2941181012138259e-05,9.08473703020718e-06,8.443683327641338e-06,2.767051910268492e-06,1.087354689843778e-06,1.5622147202520864e-06,3.592147322706296e-06,1.7976834669752861e-06,2.273153768328484e-06,3.5408916119195055e-06,2.5927345177478855e-06,2.1272389858495444e-06,7.328794254135573e-06,1.148837782238843e-05,1.0968311471515335e-05,1.7187794583151117e-05,5.090137619845336e-06,9.440574103791732e-06,4.232637991208321e-07,1.985221615541377e-06,6.03445687374915e-06,5.0675948841671925e-06,1.4224037840904202e-05,1.4952288438507821e-05,1.2905691619380377e-05,3.480564191704616e-05,0.00010922874935204163,0.00012115232675569132,0.000715334084816277,0.0006457236013375223,0.004676514305174351
72,The country of citizenship of Liam Lynch is,The country of citizenship of the director of Sarah Silverman: Jesus Is Magic is,Liam Lynch,the director of Sarah Silverman: Jesus Is Magic, United States,1.4424856090045068e-05,3.627375235737418e-06,2.3315465114137623e-06,4.632946456695208e-06,5.1851948228431866e-06,2.4588871383457445e-07,3.046335734779859e-07,3.151197631723335e-07,1.1799605914575295e-07,6.101998195617853e-08,6.915271342222695e-07,1.8689408420868858e-07,1.000048882815463e-06,4.550133780867327e-07,2.4160351586033357e-06,2.576340989435266e-07,1.5926526941711927e-07,1.3007317534174945e-07,2.6018929588644824e-07,2.3701903728579055e-07,4.211292434774805e-07,6.686566848657094e-06,8.548801815777551e-06,2.0879779185634106e-05,1.894916749733966e-05,9.698758731246926e-06,4.39594577983371e-06,2.409990656815353e-06,8.874089871824253e-06,5.29585895492346e-06,5.531949227588484e-06,1.4619558896811213e-05,9.417081855644938e-06,3.197456680936739e-05,8.001171954674646e-05,0.00027278036577627063,0.0007156796054914594,0.0002067682216875255,0.0001999286178033799,0.00021039627608843148,0.0011421676026657224,0.00012454183888621628,1.622262046918621e-10,1.4716447616081041e-08,9.698150194026312e-08,1.6326433183166955e-07,8.954923913506718e-08,1.4999268671544996e-07,2.4323639991052914e-07,5.801350511092096e-08,1.4002186965456076e-08,2.8455449552211576e-08,2.0650054111115423e-08,4.025409783281475e-09,1.9577894860844935e-09,2.1658445870098575e-10,2.526755471521369e-10,6.330566071355292e-10,4.6448150881062134e-10,5.190667774074287e-12,4.138644288387283e-11,6.474827184826948e-12,1.8516091437881244e-11,5.4215867906215465e-11,2.245301444769865e-10,7.124031919936158e-11,2.7282034964493107e-10,3.306583062911983e-10,3.589137320680891e-11,2.258737467897287e-11,7.534101814643535e-11,2.623086643727124e-11,3.8586336903456697e-10,3.662050940267392e-10,2.831741507947072e-10,2.2783828990124988e-10,5.761904287027164e-10,9.294288672023754e-10,1.921321990394631e-10,1.5420454912984383e-09,0.2557501196861267,0.017845479771494865
