Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
80,The spouse of Anup Sengupta is,The spouse of the director of Bangla Bachao is,Anup Sengupta,the director of Bangla Bachao, Piya Sengupta,3.5805592233373318e-06,1.6365395367756719e-06,2.2205031200428493e-06,3.9554142858833075e-06,0.00021191225096117705,4.278135293134255e-06,3.5017146728932858e-06,2.2286612875177525e-06,3.859653929794149e-08,3.963818073771108e-07,1.4335075775306905e-06,1.958148459380027e-06,2.922419071182958e-06,8.317711603922362e-07,7.703368396505539e-07,1.039033804772771e-06,1.6651332543915487e-06,3.764424718610826e-07,1.2034745395794744e-06,1.8842597455659416e-06,4.605628419085406e-06,1.2035112604280584e-06,1.659675945120398e-06,9.326784038421465e-07,3.954929979954613e-06,2.8340364224277437e-06,3.881351403833833e-06,2.523994680814212e-06,7.2871462180046365e-06,2.2037811504560523e-05,4.63268552266527e-05,5.4208732763072476e-05,1.0761856401586556e-06,4.3184430978726596e-05
81,"The place of death of James Hamilton, 4th Duke of Hamilton is","The place of death of the father of Sir James Abercrombie, 1st Baronet is","James Hamilton, 4th Duke of Hamilton","the father of Sir James Abercrombie, 1st Baronet", Hyde Park,1.2952093584317481e-06,5.840184257976944e-06,1.1413369975343812e-05,2.776419023575727e-06,2.2313683984975796e-06,9.605904551790445e-07,8.891619472706225e-06,4.953643656335771e-05,4.0452399844070897e-05,1.820247052819468e-05,5.020351181883598e-06,7.321826842598966e-07,8.577150651944976e-07,1.4340847656058031e-06,2.131063183696824e-07,2.8472709345805924e-07,6.28671477898024e-05,1.0613346603349783e-05,9.136409971688408e-06,4.557956344797276e-05,0.00010808277147589251,0.0001584007404744625,0.000250166718615219,0.00012413926015142351,0.00018145843932870775,0.0005882825353182852,0.0005428002332337201,0.0004469491250347346,0.00019626994617283344,0.00010884796938626096,0.00013075642345938832,4.368473582871957e-06,1.5062855709402356e-06,5.7577333791414276e-05
82,The place of death of Amelia Pincherle is,The place of death of the mother of Sabatino Enrico 'Nello' Rosselli is,Amelia Pincherle,the mother of Sabatino Enrico 'Nello' Rosselli, Florence,1.805771944418666e-06,2.4003543330763932e-06,1.3275709989102324e-06,2.015042809944134e-06,2.352511728531681e-06,8.553923862564261e-07,3.520595328154741e-06,1.2397733826219337e-06,6.981628757785074e-06,4.223903943056939e-06,1.1838617865578271e-05,1.81518989847973e-05,2.6628680643625557e-05,4.710900611826219e-06,7.1551585278939456e-06,5.532766408578027e-06,2.681564637896372e-06,5.105133595861844e-07,2.6207621885987464e-06,4.059804268763401e-06,1.6595639351635327e-07,2.2543046895862062e-07,1.7234077631655964e-07,7.39713073016901e-07,9.7132633527508e-06,6.1213340813992545e-06,7.452799763996154e-05,7.439771434292197e-05,0.00020014973415527493,0.0001214218937093392,0.00018514852854423225,0.00011396920308470726,4.0839131543179974e-05,0.00044052358134649694
83,The country of citizenship of Artuq is,The country of citizenship of the father of Ilghazi is,Artuq,the father of Ilghazi, Seljuq empire,8.709734515832679e-07,9.11525361857457e-08,5.409144137047406e-07,4.2332598582106584e-07,4.721107131899771e-07,5.0664414885659426e-08,2.8623662728932686e-07,6.531187750624667e-07,1.8461031459082733e-06,1.0441299309604801e-06,1.0285823464073474e-06,2.9933310088381404e-06,6.749973636033246e-06,3.9654273678024765e-06,1.1582492334127892e-05,2.3848099317547167e-06,1.5287007499864558e-06,1.1586192158574704e-05,1.659276108512131e-06,3.303405719634611e-06,3.812993099927553e-06,2.140559627150651e-05,6.980002581258304e-06,1.6623593182885088e-05,6.35678370599635e-05,2.6954863642458804e-05,2.3724789571133442e-05,4.202733634883771e-06,4.351045845396584e-06,1.1570978131203447e-06,7.998130058695097e-06,1.131988119595917e-05,8.078656537691131e-05,1.7916387150762603e-05
84,The country of citizenship of Ricardo Mella is,The country of citizenship of the father of Urania Mella Serrano is,Ricardo Mella,the father of Urania Mella Serrano, Spain,5.171928205527365e-05,0.00020352679712232202,5.951981438556686e-05,0.0001878898765426129,0.0003649675927590579,0.0001511432055849582,3.930184175260365e-05,0.00039191223913803697,1.455677193007432e-05,1.4873224927214324e-06,7.077945838318556e-07,4.143541900702985e-06,4.416667707118904e-06,7.3880883064703085e-06,1.1924202226509806e-05,0.00012946961214765906,0.0004795653512701392,0.015371447429060936,0.006216634064912796,0.009027307853102684,0.05720079690217972,0.16693603992462158,0.2614114582538605,0.5702995657920837,0.9206355214118958,0.933962881565094,0.9624313116073608,0.9502597451210022,0.9705671668052673,0.888397753238678,0.975578248500824,0.960084855556488,0.06457163393497467,0.786858856678009
85,The place of birth of George Whaley is,The place of birth of the director of Clowning Around is,George Whaley,the director of Clowning Around," Castlemaine, Victoria, Australia",1.4833402701697196e-06,5.975398948976363e-07,1.134294507210143e-06,2.016974121943349e-06,7.895848170846875e-07,7.664721692890453e-07,2.055686309176963e-06,3.115392246400006e-06,3.0278399663075106e-06,1.8358870192969334e-06,1.0573835425020661e-06,2.1324587578419596e-05,1.1695381090248702e-06,8.693461495568044e-06,3.3717237784003373e-06,8.597560849921138e-07,8.463135259262344e-07,2.277281282658805e-06,1.160399847321969e-06,9.104907121582073e-07,8.386023182538338e-07,7.744318963887054e-07,7.815227149876591e-07,3.428603179145284e-07,1.4281292237683374e-07,2.0859940264017496e-07,5.673360448099629e-08,1.4806690096236252e-08,1.5454224566724406e-08,6.687033504704232e-08,1.9253171501532051e-07,8.034562029024528e-07,8.997038821689785e-05,1.2358033927739598e-05
86,The place of burial of Kato Svanidze is,The place of burial of the mother of Yakov Iosifovich Dzhugashvili is,Kato Svanidze,the mother of Yakov Iosifovich Dzhugashvili, Tiflis,0.0005863324622623622,0.00014997874677646905,0.00028153444873169065,9.310927271144465e-05,4.104872641619295e-05,0.00010976184421451762,0.00023377910838462412,0.0002639294252730906,4.0413549868389964e-05,0.00022124401584733278,0.00012546387733891606,1.2587789569806773e-05,2.2760224965168163e-05,5.529300779016921e-06,6.80652228766121e-05,1.862286080722697e-05,2.1768235455965623e-05,9.707232675282285e-05,0.00013929940178059042,0.00010495409514987841,4.010204065707512e-05,8.727226486371364e-06,0.00010143459076061845,0.0001576683425810188,0.00018614126020111144,0.0005598727148026228,0.00011761279165511951,0.000532855570781976,0.00046929740346968174,0.0010328585049137473,0.0006637501646764576,0.00011352628644090146,4.722680023405701e-05,0.00017166396719403565
87,The place of birth of Marcus Garvey is,The place of birth of the spouse of Amy Ashwood Garvey is,Marcus Garvey,the spouse of Amy Ashwood Garvey, Saint Ann's Bay,2.1750651285401545e-05,1.919616806844715e-05,4.511159204412252e-06,1.0257440408167895e-05,3.5222015526414907e-07,4.817301942239283e-06,1.6706178485037526e-06,1.3000400258533773e-06,2.0901970856357366e-06,8.133296432788484e-06,2.960795427497942e-06,5.445952410809696e-05,2.0736730220960453e-05,0.00019982877711299807,0.00022766813344787806,0.00010765769548015669,0.0006017980049364269,0.0001029025879688561,8.933624485507607e-05,0.0002346985857002437,0.00013009150279685855,0.00015740658272989094,0.0008955944795161486,0.0004008724063169211,0.00012357151717878878,0.00016713650256861,0.00024868641048669815,0.00024617603048682213,0.00014619130524806678,0.0001597666705492884,0.000507329881656915,6.662817031610757e-05,3.226134867873043e-05,0.0008400080259889364
88,"The place of birth of Sizzo, Prince of Schwarzburg is",The place of birth of the spouse of Princess Alexandra Therese Marie of Anhalt is,"Sizzo, Prince of Schwarzburg",the spouse of Princess Alexandra Therese Marie of Anhalt, Rudolstadt,8.558329795960162e-07,8.400596925639547e-06,1.8230341538583161e-06,3.3450021419412224e-07,1.7061339008250798e-07,1.8680722746466927e-07,3.7173110740695847e-06,2.7218341074330965e-06,8.164768132701283e-07,1.5344724033639068e-06,5.282941515361017e-07,7.363851909758523e-05,1.886761856439989e-05,1.6132613382069394e-05,3.966519943787716e-05,5.1250179240014404e-05,0.00022330488718580455,6.668586138403043e-05,9.090283856494352e-05,3.701089372043498e-05,1.45405520015629e-05,6.558000677614473e-06,1.570713720866479e-05,4.037326652905904e-05,0.00010289736383128911,0.0005472863558679819,3.156437014695257e-05,7.768294381094165e-06,9.254331234842539e-05,0.002363447332754731,0.004173191264271736,0.018457436934113503,2.3234675609273836e-05,0.003164531895890832
89,The place of burial of Coretta Scott King is,The place of burial of the mother of Dexter Scott King is,Coretta Scott King,the mother of Dexter Scott King, Georgia,1.6817239156807773e-05,1.762960346241016e-05,3.216614459233824e-06,3.24714028465678e-06,8.694412372278748e-07,3.93108439311618e-06,1.387923566653626e-05,1.7846895161710563e-06,1.0236110483674565e-06,1.8159413457397022e-06,4.465008714760188e-06,1.51176266172115e-06,3.5490922982717166e-06,1.7353662769892253e-05,3.216215918655507e-05,7.357869890256552e-06,0.00106436712667346,9.197980398312211e-05,0.00010747183841885999,0.0006791909108869731,0.0002505269949324429,0.0006961696199141443,0.0001442481006961316,3.223785097361542e-05,0.0001263757876586169,7.773182005621493e-05,5.065335062681697e-05,5.289633190841414e-05,5.5701784731354564e-05,0.0001264706952497363,0.00022184774570632726,4.016820093966089e-05,0.00010144812404178083,0.00011282286141067743
90,The country of citizenship of Pinedjem I is,The country of citizenship of the father of Psusennes I is,Pinedjem I,the father of Psusennes I, Ancient Egypt,1.3080668395559769e-05,1.7020975064951926e-05,2.5679119062260725e-05,2.0939829482813366e-05,1.3065978237136733e-05,0.00010624096466926858,6.244747783057392e-05,1.9315190002089366e-05,3.4838692499761237e-06,4.796428925146756e-07,1.1705247970894561e-06,1.7054221643775236e-06,7.997258535397123e-07,1.7703245021039038e-06,9.094288202504686e-07,4.019209882244468e-06,7.076027941366192e-06,5.7063189160544425e-06,1.5673562074880465e-06,9.568719178787433e-06,2.1282810848788358e-05,5.241739472694462e-06,6.802661573601654e-06,2.2071211787988432e-05,0.0001618738315301016,0.00015012154472060502,0.00042481013224460185,8.852348400978372e-06,1.3308260349731427e-05,0.002259015804156661,0.004881476052105427,0.006705673411488533,2.7379353468859335e-06,0.0005426221759989858
91,"The place of death of Humphrey Stafford, 1st Duke of Buckingham is",The place of death of the father of Humphrey Stafford is,"Humphrey Stafford, 1st Duke of Buckingham",the father of Humphrey Stafford, Northampton,8.175388938980177e-05,9.888280328596011e-05,9.43933173402911e-06,2.365801918813304e-07,6.197407174113323e-07,1.8955553571231576e-07,2.617862548959238e-07,6.598350523745466e-07,3.557317768354551e-06,2.6738300675788196e-06,3.857661340589402e-06,2.4750355805736035e-05,8.807267477095593e-06,4.087788056494901e-06,1.139995947596617e-05,1.342416726402007e-05,4.289635762688704e-05,9.496344318904448e-06,2.0961097106919624e-05,2.0207198758726008e-05,0.00011650914530036971,1.3611160284199286e-05,4.657568933907896e-05,5.079644324723631e-05,5.8292400353820994e-05,7.070667197695002e-05,2.32404017879162e-05,5.7949204347096384e-05,4.422972415341064e-05,7.720250869169831e-05,0.00012326733849477023,0.0014517861418426037,6.699101959384279e-06,0.0001522407546872273
92,The country of citizenship of Luis Bayón Herrera is,The country of citizenship of the director of Cuidado con las imitaciones is,Luis Bayón Herrera,the director of Cuidado con las imitaciones, Spanish,0.0001571870525367558,7.221406849566847e-05,1.637847162783146e-05,1.701864312053658e-05,5.723580215999391e-06,1.1431969141995069e-05,9.06575678527588e-06,2.08315541385673e-05,1.0469942935742438e-05,3.3095254821091658e-06,1.302741566178156e-06,6.3784682424739e-06,1.3476085314323427e-06,4.075954620930133e-06,2.557625748522696e-06,9.957213478628546e-06,6.031177235854557e-06,4.903740318695782e-06,8.718604476598557e-06,4.816556156583829e-06,1.1778485713875853e-05,1.9736544345505536e-05,2.421991121082101e-05,5.849871376994997e-05,1.8754562916001305e-05,7.673678192077205e-05,4.143359183217399e-05,4.441168857738376e-05,4.1150640754494816e-05,5.1415008783806115e-05,1.3470857084030285e-05,1.2944426089234184e-05,0.008058818988502026,0.0013392406981438398
93,The place of death of Martino Zaccaria is,The place of death of the father of Bartolomeo (or Bartolommeo) Zaccaria is,Martino Zaccaria,the father of Bartolomeo (or Bartolommeo) Zaccaria, Smyrna,3.6050978451385163e-06,2.27732743951492e-06,8.77100774232531e-06,0.0001325786142842844,1.0887325515795965e-05,9.57587417360628e-06,2.2486572106572567e-06,3.1100597652766737e-07,9.463552714805701e-07,2.8380631178492877e-08,2.800626930365979e-07,9.980832373912563e-07,0.00011444082338130102,7.997417014848907e-06,1.4959678992454428e-05,1.357186192763038e-06,3.05988351101405e-06,1.65653077033312e-07,2.9969643833283044e-07,4.215302737975435e-07,1.6499276611625646e-08,9.61623403128442e-09,3.853665830888531e-08,8.533585571512958e-08,4.1729432354031815e-08,2.742406479683268e-07,8.508800988238363e-07,2.192086412833305e-06,2.3573454654979287e-06,6.661981046818255e-07,1.9205292574042687e-06,6.656270215898985e-06,1.1069905667682178e-06,4.15373779105721e-06
94,The country of citizenship of Frederick I of Denmark is,"The country of citizenship of the father of Dorothea of Denmark, Duchess of Mecklenburg is",Frederick I of Denmark,"the father of Dorothea of Denmark, Duchess of Mecklenburg", Norway,1.1009120498783886e-05,0.00025693108909763396,0.00010073751036543399,4.5083423174219206e-05,1.987108771572821e-05,8.970218004833441e-06,1.1612738717303728e-06,1.341806381560673e-07,3.2608048172733106e-07,1.853707317422959e-06,2.542529955462669e-06,2.3141403289628215e-05,1.1491695204313146e-06,3.66347535418754e-07,7.346807251451537e-07,4.3809939143102383e-07,8.248848644143436e-07,1.5588450708037271e-07,4.125267309973424e-07,2.919335315709759e-07,3.7231137639537337e-07,6.306260047495016e-08,2.2057541571030015e-07,5.490050511980371e-07,1.905989961414889e-06,1.3172806347938604e-06,7.258394134623813e-07,1.7523761925986037e-06,1.058041107171448e-06,5.701955160475336e-06,1.2087582945241593e-05,1.2012061233690474e-05,0.016816604882478714,0.012957426719367504
95,The date of birth of  Echigues is,The date of birth of the father of Gomes Echigues is,Echigues,the father of Gomes Echigues, 985,0.012231551110744476,0.03319670259952545,0.545793890953064,0.0018008265178650618,9.213125849782955e-06,0.009679270908236504,0.004347451031208038,0.0030306964181363583,0.03435219079256058,0.005287148058414459,0.02177625522017479,0.019186286255717278,0.13163849711418152,0.0790422111749649,0.10464876145124435,0.011708575300872326,0.34467649459838867,0.7320885062217712,0.978175699710846,0.8180562257766724,0.5198677182197571,0.2589977979660034,0.050853192806243896,0.13759168982505798,0.3628996014595032,0.15605314075946808,0.30896666646003723,0.7253414988517761,0.8499417304992676,0.9029519557952881,0.6540474891662598,0.9999176263809204,0.0250677689909935,0.10951241105794907
96,The inception of American Radio Relay League was in,The inception of the publisher of National Contest Journal was in,American Radio Relay League,the publisher of National Contest Journal, 1914,0.005391357932239771,0.011470033787190914,0.009963971562683582,0.010643672198057175,0.02025345340371132,0.007125767879188061,0.0012213790323585272,0.0012363092973828316,0.7144839763641357,0.1477150022983551,0.2298855483531952,0.42816194891929626,0.07090307027101517,0.5548230409622192,0.21984785795211792,0.7863191962242126,0.0019207688746973872,0.15197332203388214,0.744065523147583,0.6166616082191467,0.2427971363067627,0.005750738084316254,0.015424901619553566,0.0063691167160868645,0.0005327386315912008,7.4067647801712155e-06,0.00012583231728058308,1.5636882380931638e-05,0.002106853062286973,0.5192205309867859,0.06499467045068741,0.18175016343593597,0.5386022329330444,0.6952226758003235
97,The place of birth of Reinhold Schünzel is,The place of birth of the director of The Great Awakening is,Reinhold Schünzel,the director of The Great Awakening, Hamburg,7.438552529492881e-07,1.8522862319514388e-06,5.984275617265666e-07,1.8116197679773904e-06,6.268959623412229e-06,4.328367140260525e-06,1.2518017911133938e-06,8.591758273723826e-07,3.14088396180523e-07,5.412209702626569e-07,4.1528082306285796e-08,6.167211950014462e-07,1.7306290374108357e-06,4.40148795632922e-07,1.927845687532681e-06,7.916789854789386e-07,3.5000766729353927e-07,9.936959031620063e-06,1.9227857137593674e-06,7.609799922647653e-06,9.501164640823845e-06,1.3679087714990601e-05,4.023595920443768e-06,1.0054159247374628e-05,0.0020503916312009096,0.001363420975394547,0.0006304018897935748,7.029282278381288e-05,0.00031438874430023134,0.0005152733065187931,0.0005731843993999064,0.005011037457734346,0.0002040041290456429,0.017752688378095627
